referencia_busca_cliente;id_importacao_pessoa;referencia;numero;data_primeiro_vencimento;dia_vencimento;data_vigencia_inicial;data_vigencia_final;servicos.referencia;PLANO;recorrencia;servicos.valor_unitario;codigo_forma_pagamento;codigo_banco_conta;tipo_faturamento;codigo_vendedor
1;24224;25640;25640;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24223;25639;25639;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24222;25638;25638;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24221;25637;25637;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24220;25636;25636;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24219;25635;25635;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24218;25634;25634;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24217;25633;25633;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24216;25632;25632;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24215;25631;25631;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24214;25630;25630;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24213;25629;25629;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24212;25628;25628;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24211;25627;25627;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24210;25626;25626;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24209;25625;25625;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24208;25624;25624;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24207;25623;25623;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24206;25622;25622;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24205;25621;25621;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24204;25620;25620;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24203;25619;25619;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24202;25618;25618;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24201;25617;25617;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24200;25616;25616;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24199;25615;25615;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24198;25614;25614;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24197;25613;25613;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24196;25612;25612;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24195;25611;25611;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24194;25610;25610;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24193;25609;25609;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24192;25608;25608;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24191;25607;25607;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24190;25606;25606;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24189;25605;25605;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24188;25604;25604;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24187;25603;25603;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24186;25602;25602;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24185;25601;25601;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24184;25600;25600;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24183;25599;25599;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24182;25598;25598;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24181;25597;25597;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24180;25596;25596;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24179;25595;25595;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24178;25594;25594;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24177;25593;25593;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24176;25592;25592;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24175;25591;25591;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24174;25590;25590;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24173;25589;25589;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24172;25588;25588;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24171;25587;25587;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24170;25586;25586;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24169;25585;25585;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24168;25584;25584;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24167;25583;25583;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24166;25582;25582;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24165;25581;25581;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24164;25580;25580;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24163;25579;25579;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24162;25578;25578;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24161;25577;25577;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24160;25576;25576;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24159;25575;25575;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24158;25574;25574;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24157;25573;25573;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24156;25572;25572;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24155;25571;25571;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24154;25570;25570;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24153;25569;25569;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24152;25568;25568;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24151;25567;25567;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24150;25566;25566;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24149;25565;25565;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24148;25564;25564;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24147;25563;25563;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24146;25562;25562;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24145;25561;25561;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24144;25560;25560;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24143;25559;25559;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24142;25558;25558;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24141;25557;25557;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24140;25556;25556;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24139;25555;25555;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24138;25554;25554;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24137;25553;25553;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24136;25552;25552;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24135;25551;25551;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24134;25550;25550;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24133;25549;25549;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24132;25548;25548;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24131;25547;25547;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24130;25546;25546;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24129;25545;25545;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24128;25544;25544;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24127;25543;25543;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24126;25542;25542;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24125;25541;25541;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24124;25540;25540;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24123;25539;25539;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24122;25538;25538;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24121;25537;25537;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24120;25536;25536;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24119;25535;25535;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24118;25534;25534;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24117;25533;25533;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24116;25532;25532;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24115;25531;25531;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24114;25530;25530;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24113;25529;25529;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24112;25528;25528;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24111;25527;25527;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24110;25526;25526;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24109;25525;25525;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24108;25524;25524;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24107;25523;25523;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24106;25522;25522;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24105;25521;25521;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24104;25520;25520;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24103;25519;25519;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24102;25518;25518;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24101;25517;25517;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24100;25516;25516;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24099;25515;25515;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24098;25514;25514;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24097;25513;25513;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24096;25512;25512;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24095;25511;25511;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24094;25510;25510;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24093;25509;25509;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24092;25508;25508;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24091;25507;25507;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24090;25506;25506;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
1;24089;25505;25505;26/09/2023;26;26/09/2023;27/11/2023;10;Enterprise;1;697;13;2;1;1
